Ano,Mês,Dia,Ativo,Cotação,Variação
2019,07,10,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,07,10,Franca/SP (Cocapec),"420,00","-1,18"
2019,07,10,Maringá/PR (Cocamar),"350,00","0,00"
2019,07,10,Vitória/ES (BCSP),"395,00","0,00"
2019,07,10,Média Rio Grande do Sul (Clicmercado),"430,00","-4,44"
2019,07,10,Oeste da Bahia (AIBA),"405,00","0,00"
2019,07,12,Guaxupé/MG (Cooxupé),"429,00","-0,46"
2019,07,12,Poços de Caldas/MG (CaféPoços),"413,00","-0,72"
2019,07,12,Patrocínio/MG (Expocaccer),"425,00","0,00"
2019,07,12,Araguarí/MG (Coocacer),"420,00","0,00"
2019,07,12,Varginha/MG (Minasul),"420,00","0,00"
2019,07,12,Lajinha/MG (Coocafé),"400,00","-4,76"
2019,07,12,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,07,12,Franca/SP (Cocapec),"420,00","0,00"
2019,07,12,Maringá/PR (Cocamar),"350,00","0,00"
2019,07,12,Vitória/ES (BCSP),"395,00","0,00"
2019,07,12,Média Rio Grande do Sul (Clicmercado),"430,00","0,00"
2019,07,12,Oeste da Bahia (AIBA),"410,00","0,00"
2019,07,15,Guaxupé/MG (Cooxupé),"446,00","+3,96"
2019,07,15,Poços de Caldas/MG (CaféPoços),"425,00","+2,91"
2019,07,15,Patrocínio/MG (Expocaccer),"430,00","+1,18"
2019,07,15,Araguarí/MG (Coocacer),"430,00","+2,38"
2019,07,15,Varginha/MG (Minasul),"420,00","0,00"
2019,07,15,Lajinha/MG (Coocafé),"410,00","+2,50"
2019,07,15,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,07,15,Franca/SP (Cocapec),"425,00","+1,19"
2019,07,15,Maringá/PR (Cocamar),"345,00","-1,43"
2019,07,15,Vitória/ES (BCSP),"395,00","0,00"
2019,07,15,Média Rio Grande do Sul (Clicmercado),"430,00","0,00"
2019,07,15,Oeste da Bahia (AIBA),"402,50","-1,83"
2019,07,16,Guaxupé/MG (Cooxupé),"431,00","-3,36"
2019,07,16,Poços de Caldas/MG (CaféPoços),"417,00","-1,88"
2019,07,16,Patrocínio/MG (Expocaccer),"420,00","-2,33"
2019,07,16,Araguarí/MG (Coocacer),"415,00","-3,49"
2019,07,16,Varginha/MG (Minasul),"420,00","0,00"
2019,07,16,Lajinha/MG (Coocafé),"410,00","0,00"
2019,07,16,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,07,16,Franca/SP (Cocapec),"420,00","-1,18"
2019,07,16,Maringá/PR (Cocamar),"345,00","0,00"
2019,07,16,Vitória/ES (BCSP),"395,00","0,00"
2019,07,16,Média Rio Grande do Sul (Clicmercado),"435,00","+1,16"
2019,07,16,Oeste da Bahia (AIBA),"402,50","0,00"
2019,07,17,Guaxupé/MG (Cooxupé),"436,00","+1,16"
2019,07,17,Poços de Caldas/MG (CaféPoços),"420,00","+0,72"
2019,07,17,Patrocínio/MG (Expocaccer),"425,00","+1,19"
2019,07,17,Araguarí/MG (Coocacer),"415,00","0,00"
2019,07,17,Varginha/MG (Minasul),"420,00","0,00"
2019,07,17,Lajinha/MG (Coocafé),"400,00","-2,44"
2019,07,17,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,07,17,Franca/SP (Cocapec),"425,00","+1,19"
2019,07,17,Maringá/PR (Cocamar),"345,00","0,00"
2019,07,17,Vitória/ES (BCSP),"395,00","0,00"
2019,07,17,Média Rio Grande do Sul (Clicmercado),"420,00","-3,45"
2019,07,17,Oeste da Bahia (AIBA),"402,50","0,00"
2019,07,18,Guaxupé/MG (Cooxupé),"439,00","+0,69"
2019,07,18,Poços de Caldas/MG (CaféPoços),"421,00","+0,24"
2019,07,18,Patrocínio/MG (Expocaccer),"430,00","+1,18"
2019,07,18,Araguarí/MG (Coocacer),"425,00","+2,41"
2019,07,18,Varginha/MG (Minasul),"420,00","0,00"
2019,07,18,Lajinha/MG (Coocafé),"400,00","0,00"
2019,07,18,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,07,18,Franca/SP (Cocapec),"425,00","0,00"
2019,07,18,Maringá/PR (Cocamar),"345,00","0,00"
2019,07,18,Vitória/ES (BCSP),"395,00","0,00"
2019,07,18,Média Rio Grande do Sul (Clicmercado),"425,00","+1,19"
2019,07,18,Oeste da Bahia (AIBA),"390,00","-3,11"
2019,07,19,Guaxupé/MG (Cooxupé),"434,00","-1,14"
2019,07,19,Poços de Caldas/MG (CaféPoços),"418,00","-0,71"
2019,07,19,Patrocínio/MG (Expocaccer),"425,00","-1,16"
2019,07,19,Araguarí/MG (Coocacer),"420,00","-1,18"
2019,07,19,Varginha/MG (Minasul),"420,00","0,00"
2019,07,19,Lajinha/MG (Coocafé),"405,00","+1,25"
2019,07,19,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,07,19,Franca/SP (Cocapec),"425,00","0,00"
2019,07,19,Maringá/PR (Cocamar),"345,00","0,00"
2019,07,19,Vitória/ES (BCSP),"395,00","0,00"
2019,07,19,Média Rio Grande do Sul (Clicmercado),"425,00","0,00"
2019,07,19,Oeste da Bahia (AIBA),"395,00","+1,28"
2019,07,22,Guaxupé/MG (Cooxupé),"431,00","-0,69"
2019,07,22,Poços de Caldas/MG (CaféPoços),"410,00","-1,91"
2019,07,22,Patrocínio/MG (Expocaccer),"415,00","-2,35"
2019,07,22,Araguarí/MG (Coocacer),"415,00","-1,19"
2019,07,22,Varginha/MG (Minasul),"420,00","0,00"
2019,07,22,Lajinha/MG (Coocafé),"400,00","-1,23"
2019,07,22,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,07,22,Franca/SP (Cocapec),"420,00","-1,18"
2019,07,22,Maringá/PR (Cocamar),"345,00","0,00"
2019,07,22,Vitória/ES (BCSP),"395,00","0,00"
2019,07,22,Média Rio Grande do Sul (Clicmercado),"425,00","0,00"
2019,07,22,Oeste da Bahia (AIBA),"395,00","0,00"
2019,07,23,Guaxupé/MG (Cooxupé),"421,00","-2,32"
2019,07,23,Poços de Caldas/MG (CaféPoços),"400,00","-2,44"
2019,07,23,Patrocínio/MG (Expocaccer),"410,00","-1,20"
2019,07,23,Araguarí/MG (Coocacer),"405,00","-2,41"
2019,07,23,Varginha/MG (Minasul),"420,00","0,00"
2019,07,23,Lajinha/MG (Coocafé),"390,00","-2,50"
2019,07,23,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,07,23,Franca/SP (Cocapec),"410,00","-2,38"
2019,07,23,Maringá/PR (Cocamar),"345,00","0,00"
2019,07,23,Vitória/ES (BCSP),"395,00","0,00"
2019,07,23,Média Rio Grande do Sul (Clicmercado),"415,00","-2,35"
2019,07,23,Oeste da Bahia (AIBA),"395,00","0,00"
2019,07,24,Guaxupé/MG (Cooxupé),"416,00","-1,19"
2019,07,24,Poços de Caldas/MG (CaféPoços),"395,00","-1,25"
2019,07,24,Patrocínio/MG (Expocaccer),"405,00","-1,22"
2019,07,24,Araguarí/MG (Coocacer),"405,00","0,00"
2019,07,24,Varginha/MG (Minasul),"415,00","-1,19"
2019,07,24,Lajinha/MG (Coocafé),"385,00","-1,28"
2019,07,24,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,07,24,Franca/SP (Cocapec),"410,00","0,00"
2019,07,24,Maringá/PR (Cocamar),"345,00","0,00"
2019,07,24,Vitória/ES (BCSP),"395,00","0,00"
2019,07,24,Média Rio Grande do Sul (Clicmercado),"410,00","-1,20"
2019,07,24,Oeste da Bahia (AIBA),"390,00","-1,27"
2019,07,25,Guaxupé/MG (Cooxupé),"416,00","0,00"
2019,07,25,Poços de Caldas/MG (CaféPoços),"395,00","0,00"
2019,07,25,Patrocínio/MG (Expocaccer),"405,00","0,00"
2019,07,25,Araguarí/MG (Coocacer),"405,00","0,00"
2019,07,25,Varginha/MG (Minasul),"410,00","-1,20"
2019,07,25,Lajinha/MG (Coocafé),"385,00","0,00"
2019,07,25,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,07,25,Franca/SP (Cocapec),"410,00","0,00"
2019,07,25,Maringá/PR (Cocamar),"345,00","0,00"
2019,07,25,Vitória/ES (BCSP),"395,00","0,00"
2019,07,25,Média Rio Grande do Sul (Clicmercado),"405,00","-1,22"
2019,07,25,Oeste da Bahia (AIBA),"387,50","-0,64"
2019,07,26,Guaxupé/MG (Cooxupé),"411,00","-1,20"
2019,07,26,Poços de Caldas/MG (CaféPoços),"390,00","-1,27"
2019,07,26,Patrocínio/MG (Expocaccer),"405,00","0,00"
2019,07,26,Araguarí/MG (Coocacer),"405,00","0,00"
2019,07,26,Varginha/MG (Minasul),"405,00","-1,22"
2019,07,26,Lajinha/MG (Coocafé),"385,00","0,00"
2019,07,26,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,07,26,Franca/SP (Cocapec),"405,00","-1,22"
2019,07,26,Maringá/PR (Cocamar),"345,00","0,00"
2019,07,26,Vitória/ES (BCSP),"395,00","0,00"
2019,07,26,Média Rio Grande do Sul (Clicmercado),"405,00","0,00"
2019,07,26,Oeste da Bahia (AIBA),"385,00","-0,65"
2019,07,29,Guaxupé/MG (Cooxupé),"421,00","+2,43"
2019,07,29,Poços de Caldas/MG (CaféPoços),"393,00","+0,77"
2019,07,29,Patrocínio/MG (Expocaccer),"405,00","0,00"
2019,07,29,Araguarí/MG (Coocacer),"405,00","0,00"
2019,07,29,Varginha/MG (Minasul),"405,00","0,00"
2019,07,29,Lajinha/MG (Coocafé),"390,00","+1,30"
2019,07,29,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,07,29,Franca/SP (Cocapec),"405,00","0,00"
2019,07,29,Maringá/PR (Cocamar),"342,00","-0,87"
2019,07,29,Vitória/ES (BCSP),"395,00","0,00"
2019,07,29,Média Rio Grande do Sul (Clicmercado),"400,00","-1,23"
2019,07,29,Oeste da Bahia (AIBA),"387,00","+0,52"
2019,07,30,Guaxupé/MG (Cooxupé),"416,00","-1,19"
2019,07,30,Poços de Caldas/MG (CaféPoços),"389,00","-1,02"
2019,07,30,Patrocínio/MG (Expocaccer),"400,00","-1,23"
2019,07,30,Araguarí/MG (Coocacer),"405,00","0,00"
2019,07,30,Varginha/MG (Minasul),"405,00","0,00"
2019,07,30,Lajinha/MG (Coocafé),"390,00","0,00"
2019,07,30,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,07,30,Franca/SP (Cocapec),"405,00","0,00"
2019,07,30,Maringá/PR (Cocamar),"342,00","0,00"
2019,07,30,Vitória/ES (BCSP),"395,00","0,00"
2019,07,30,Média Rio Grande do Sul (Clicmercado),"410,00","+2,50"
2019,07,30,Oeste da Bahia (AIBA),"390,00","+0,78"
2019,07,31,Guaxupé/MG (Cooxupé),"406,00","-2,40"
2019,07,31,Poços de Caldas/MG (CaféPoços),"386,00","-0,77"
2019,07,31,Patrocínio/MG (Expocaccer),"400,00","0,00"
2019,07,31,Araguarí/MG (Coocacer),"400,00","-1,23"
2019,07,31,Varginha/MG (Minasul),"405,00","0,00"
2019,07,31,Lajinha/MG (Coocafé),"390,00","0,00"
2019,07,31,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,07,31,Franca/SP (Cocapec),"405,00","0,00"
2019,07,31,Maringá/PR (Cocamar),"342,00","0,00"
2019,07,31,Vitória/ES (BCSP),"395,00","0,00"
2019,07,31,Média Rio Grande do Sul (Clicmercado),"405,00","-1,22"
2019,07,31,Oeste da Bahia (AIBA),"382,50","-1,92"
2019,08,01,Guaxupé/MG (Cooxupé),"406,00","0,00"
2019,08,01,Poços de Caldas/MG (CaféPoços),"390,00","+1,04"
2019,08,01,Patrocínio/MG (Expocaccer),"395,00","-1,25"
2019,08,01,Araguarí/MG (Coocacer),"400,00","0,00"
2019,08,01,Varginha/MG (Minasul),"405,00","0,00"
2019,08,01,Lajinha/MG (Coocafé),"390,00","0,00"
2019,08,01,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,08,01,Franca/SP (Cocapec),"405,00","0,00"
2019,08,01,Maringá/PR (Cocamar),"342,00","0,00"
2019,08,01,Vitória/ES (BCSP),"395,00","0,00"
2019,08,01,Média Rio Grande do Sul (Clicmercado),"410,00","+1,23"
2019,08,01,Oeste da Bahia (AIBA),"382,50","0,00"
2019,08,02,Guaxupé/MG (Cooxupé),"416,00","+2,46"
2019,08,02,Poços de Caldas/MG (CaféPoços),"390,00","0,00"
2019,08,02,Patrocínio/MG (Expocaccer),"405,00","+2,53"
2019,08,02,Araguarí/MG (Coocacer),"400,00","0,00"
2019,08,02,Varginha/MG (Minasul),"405,00","0,00"
2019,08,02,Lajinha/MG (Coocafé),"390,00","0,00"
2019,08,02,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,08,02,Franca/SP (Cocapec),"410,00","+1,23"
2019,08,02,Maringá/PR (Cocamar),"342,00","0,00"
2019,08,02,Vitória/ES (BCSP),"395,00","0,00"
2019,08,02,Média Rio Grande do Sul (Clicmercado),"400,00","-2,44"
2019,08,02,Oeste da Bahia (AIBA),"377,50","-1,31"
2019,08,05,Guaxupé/MG (Cooxupé),"411,00","-1,20"
2019,08,05,Poços de Caldas/MG (CaféPoços),"390,00","0,00"
2019,08,05,Patrocínio/MG (Expocaccer),"405,00","0,00"
2019,08,05,Araguarí/MG (Coocacer),"395,00","-1,25"
2019,08,05,Varginha/MG (Minasul),"405,00","0,00"
2019,08,05,Lajinha/MG (Coocafé),"390,00","0,00"
2019,08,05,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,08,05,Franca/SP (Cocapec),"400,00","-2,44"
2019,08,05,Maringá/PR (Cocamar),"342,00","0,00"
2019,08,05,Vitória/ES (BCSP),"395,00","0,00"
2019,08,05,Média Rio Grande do Sul (Clicmercado),"410,00","+2,50"
2019,08,05,Oeste da Bahia (AIBA),"377,50","0,00"
2019,08,06,Guaxupé/MG (Cooxupé),"421,00","+2,43"
2019,08,06,Poços de Caldas/MG (CaféPoços),"395,00","+1,28"
2019,08,06,Patrocínio/MG (Expocaccer),"410,00","+1,23"
2019,08,06,Araguarí/MG (Coocacer),"395,00","0,00"
2019,08,06,Varginha/MG (Minasul),"405,00","0,00"
2019,08,06,Lajinha/MG (Coocafé),"390,00","0,00"
2019,08,06,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,08,06,Franca/SP (Cocapec),"410,00","+2,50"
2019,08,06,Maringá/PR (Cocamar),"342,00","0,00"
2019,08,06,Vitória/ES (BCSP),"395,00","0,00"
2019,08,06,Média Rio Grande do Sul (Clicmercado),"405,00","-1,22"
2019,08,06,Oeste da Bahia (AIBA),"377,50","0,00"
2019,08,07,Guaxupé/MG (Cooxupé),"421,00","0,00"
2019,08,07,Poços de Caldas/MG (CaféPoços),"400,00","+1,27"
2019,08,07,Patrocínio/MG (Expocaccer),"410,00","0,00"
2019,08,07,Araguarí/MG (Coocacer),"395,00","0,00"
2019,08,07,Varginha/MG (Minasul),"400,00","-1,23"
2019,08,07,Lajinha/MG (Coocafé),"390,00","0,00"
2019,08,07,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,08,07,Franca/SP (Cocapec),"415,00","+1,22"
2019,08,07,Maringá/PR (Cocamar),"342,00","0,00"
2019,08,07,Vitória/ES (BCSP),"395,00","0,00"
2019,08,07,Média Rio Grande do Sul (Clicmercado),"410,00","+1,23"
2019,08,07,Oeste da Bahia (AIBA),"385,00","+1,99"
2019,08,08,Guaxupé/MG (Cooxupé),"421,00","0,00"
2019,08,08,Poços de Caldas/MG (CaféPoços),"395,00","-1,25"
2019,08,08,Patrocínio/MG (Expocaccer),"410,00","0,00"
2019,08,08,Araguarí/MG (Coocacer),"405,00","+2,53"
2019,08,08,Varginha/MG (Minasul),"405,00","+1,25"
2019,08,08,Lajinha/MG (Coocafé),"400,00","+2,56"
2019,08,08,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,08,08,Franca/SP (Cocapec),"415,00","0,00"
2019,08,08,Maringá/PR (Cocamar),"342,00","0,00"
2019,08,08,Vitória/ES (BCSP),"395,00","0,00"
2019,08,08,Média Rio Grande do Sul (Clicmercado),"410,00","0,00"
2019,08,08,Oeste da Bahia (AIBA),"385,00","0,00"
2019,08,09,Guaxupé/MG (Cooxupé),"421,00","0,00"
2019,08,09,Poços de Caldas/MG (CaféPoços),"400,00","+1,27"
2019,08,09,Patrocínio/MG (Expocaccer),"410,00","0,00"
2019,08,09,Araguarí/MG (Coocacer),"405,00","0,00"
2019,08,09,Varginha/MG (Minasul),"405,00","0,00"
2019,08,09,Lajinha/MG (Coocafé),"400,00","0,00"
2019,08,09,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,08,09,Franca/SP (Cocapec),"415,00","0,00"
2019,08,09,Maringá/PR (Cocamar),"342,00","0,00"
2019,08,09,Vitória/ES (BCSP),"395,00","0,00"
2019,08,09,Média Rio Grande do Sul (Clicmercado),"410,00","0,00"
2019,08,09,Oeste da Bahia (AIBA),"383,50","-0,39"
2019,08,12,Guaxupé/MG (Cooxupé),"416,00","-1,19"
2019,08,12,Poços de Caldas/MG (CaféPoços),"396,00","-1,00"
2019,08,12,Patrocínio/MG (Expocaccer),"400,00","-2,44"
2019,08,12,Araguarí/MG (Coocacer),"395,00","-2,47"
2019,08,12,Varginha/MG (Minasul),"400,00","-1,23"
2019,08,12,Lajinha/MG (Coocafé),"405,00","+1,25"
2019,08,12,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,08,12,Franca/SP (Cocapec),"400,00","-3,61"
2019,08,12,Maringá/PR (Cocamar),"330,00","-3,51"
2019,08,12,Vitória/ES (BCSP),"395,00","0,00"
2019,08,12,Média Rio Grande do Sul (Clicmercado),"410,00","0,00"
2019,08,12,Oeste da Bahia (AIBA),"387,50","+1,04"
2019,08,13,Guaxupé/MG (Cooxupé),"419,00","+0,72"
2019,08,13,Poços de Caldas/MG (CaféPoços),"398,00","+0,51"
2019,08,13,Patrocínio/MG (Expocaccer),"410,00","+2,50"
2019,08,13,Araguarí/MG (Coocacer),"395,00","0,00"
2019,08,13,Varginha/MG (Minasul),"405,00","+1,25"
2019,08,13,Lajinha/MG (Coocafé),"400,00","-1,23"
2019,08,13,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,08,13,Franca/SP (Cocapec),"410,00","+2,50"
2019,08,13,Maringá/PR (Cocamar),"330,00","0,00"
2019,08,13,Vitória/ES (BCSP),"395,00","0,00"
2019,08,13,Média Rio Grande do Sul (Clicmercado),"400,00","-2,44"
2019,08,13,Oeste da Bahia (AIBA),"372,50","-3,87"
2019,08,14,Guaxupé/MG (Cooxupé),"416,00","-0,72"
2019,08,14,Poços de Caldas/MG (CaféPoços),"410,00","+3,02"
2019,08,14,Patrocínio/MG (Expocaccer),"400,00","-2,44"
2019,08,14,Araguarí/MG (Coocacer),"400,00","+1,27"
2019,08,14,Varginha/MG (Minasul),"405,00","0,00"
2019,08,14,Lajinha/MG (Coocafé),"400,00","0,00"
2019,08,14,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,08,14,Franca/SP (Cocapec),"410,00","0,00"
2019,08,14,Maringá/PR (Cocamar),"330,00","0,00"
2019,08,14,Vitória/ES (BCSP),"395,00","0,00"
2019,08,14,Média Rio Grande do Sul (Clicmercado),"410,00","+2,50"
2019,08,14,Oeste da Bahia (AIBA),"382,50","+2,68"
2019,08,15,Guaxupé/MG (Cooxupé),"416,00","0,00"
2019,08,15,Poços de Caldas/MG (CaféPoços),"408,00","-0,49"
2019,08,15,Patrocínio/MG (Expocaccer),"400,00","0,00"
2019,08,15,Araguarí/MG (Coocacer),"400,00","0,00"
2019,08,15,Varginha/MG (Minasul),"415,00","+2,47"
2019,08,15,Lajinha/MG (Coocafé),"415,00","+3,75"
2019,08,15,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,08,15,Franca/SP (Cocapec),"410,00","0,00"
2019,08,15,Maringá/PR (Cocamar),"330,00","0,00"
2019,08,15,Vitória/ES (BCSP),"395,00","0,00"
2019,08,15,Média Rio Grande do Sul (Clicmercado),"410,00","0,00"
2019,08,15,Oeste da Bahia (AIBA),"382,50","0,00"
2019,08,16,Guaxupé/MG (Cooxupé),"410,00","-1,44"
2019,08,16,Poços de Caldas/MG (CaféPoços),"405,00","-0,74"
2019,08,16,Patrocínio/MG (Expocaccer),"400,00","0,00"
2019,08,16,Araguarí/MG (Coocacer),"400,00","0,00"
2019,08,16,Varginha/MG (Minasul),"395,00","-4,82"
2019,08,16,Lajinha/MG (Coocafé),"415,00","0,00"
2019,08,16,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,08,16,Franca/SP (Cocapec),"405,00","-1,22"
2019,08,16,Maringá/PR (Cocamar),"330,00","0,00"
2019,08,16,Vitória/ES (BCSP),"395,00","0,00"
2019,08,16,Média Rio Grande do Sul (Clicmercado),"400,00","-2,44"
2019,08,16,Oeste da Bahia (AIBA),"385,00","+0,65"
2019,08,19,Guaxupé/MG (Cooxupé),"410,00","0,00"
2019,08,19,Poços de Caldas/MG (CaféPoços),"403,00","-0,49"
2019,08,19,Patrocínio/MG (Expocaccer),"400,00","0,00"
2019,08,19,Araguarí/MG (Coocacer),"400,00","0,00"
2019,08,19,Varginha/MG (Minasul),"395,00","0,00"
2019,08,19,Lajinha/MG (Coocafé),"405,00","-2,41"
2019,08,19,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,08,19,Franca/SP (Cocapec),"400,00","-1,23"
2019,08,19,Maringá/PR (Cocamar),"330,00","0,00"
2019,08,19,Vitória/ES (BCSP),"395,00","0,00"
2019,08,19,Média Rio Grande do Sul (Clicmercado),"400,00","0,00"
2019,08,19,Oeste da Bahia (AIBA),"385,00","0,00"
2019,08,20,Guaxupé/MG (Cooxupé),"407,00","-0,73"
2019,08,20,Poços de Caldas/MG (CaféPoços),"400,00","-0,74"
2019,08,20,Patrocínio/MG (Expocaccer),"400,00","0,00"
2019,08,20,Araguarí/MG (Coocacer),"400,00","0,00"
2019,08,20,Varginha/MG (Minasul),"410,00","+3,80"
2019,08,20,Lajinha/MG (Coocafé),"400,00","-1,23"
2019,08,20,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,08,20,Franca/SP (Cocapec),"390,00","-2,50"
2019,08,20,Maringá/PR (Cocamar),"330,00","0,00"
2019,08,20,Vitória/ES (BCSP),"395,00","0,00"
2019,08,20,Média Rio Grande do Sul (Clicmercado),"395,00","-1,25"
2019,08,20,Oeste da Bahia (AIBA),"380,00","-1,30"
2019,08,21,Guaxupé/MG (Cooxupé),"417,00","+2,46"
2019,08,21,Poços de Caldas/MG (CaféPoços),"402,00","+0,50"
2019,08,21,Patrocínio/MG (Expocaccer),"400,00","0,00"
2019,08,21,Araguarí/MG (Coocacer),"415,00","+3,75"
2019,08,21,Varginha/MG (Minasul),"415,00","+1,22"
2019,08,21,Lajinha/MG (Coocafé),"400,00","0,00"
2019,08,21,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,08,21,Franca/SP (Cocapec),"410,00","+5,13"
2019,08,21,Maringá/PR (Cocamar),"330,00","0,00"
2019,08,21,Vitória/ES (BCSP),"395,00","0,00"
2019,08,21,Média Rio Grande do Sul (Clicmercado),"400,00","+1,27"
2019,08,21,Oeste da Bahia (AIBA),"380,00","0,00"
2019,08,22,Guaxupé/MG (Cooxupé),"417,00","0,00"
2019,08,22,Poços de Caldas/MG (CaféPoços),"406,00","+1,00"
2019,08,22,Patrocínio/MG (Expocaccer),"410,00","+2,50"
2019,08,22,Araguarí/MG (Coocacer),"400,00","-3,61"
2019,08,22,Varginha/MG (Minasul),"420,00","+1,20"
2019,08,22,Lajinha/MG (Coocafé),"400,00","0,00"
2019,08,22,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,08,22,Franca/SP (Cocapec),"410,00","0,00"
2019,08,22,Maringá/PR (Cocamar),"330,00","0,00"
2019,08,22,Vitória/ES (BCSP),"395,00","0,00"
2019,08,22,Média Rio Grande do Sul (Clicmercado),"400,00","0,00"
2019,08,22,Oeste da Bahia (AIBA),"385,00","+1,32"
2019,08,23,Guaxupé/MG (Cooxupé),"417,00","0,00"
2019,08,23,Poços de Caldas/MG (CaféPoços),"402,00","-0,99"
2019,08,23,Patrocínio/MG (Expocaccer),"410,00","0,00"
2019,08,23,Araguarí/MG (Coocacer),"410,00","+2,50"
2019,08,23,Varginha/MG (Minasul),"420,00","0,00"
2019,08,23,Lajinha/MG (Coocafé),"400,00","0,00"
2019,08,23,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,08,23,Franca/SP (Cocapec),"410,00","0,00"
2019,08,23,Maringá/PR (Cocamar),"330,00","0,00"
2019,08,23,Vitória/ES (BCSP),"395,00","0,00"
2019,08,23,Média Rio Grande do Sul (Clicmercado),"405,00","+1,25"
2019,08,23,Oeste da Bahia (AIBA),"385,00","0,00"
2019,08,26,Guaxupé/MG (Cooxupé),"424,00","+1,68"
2019,08,26,Poços de Caldas/MG (CaféPoços),"406,00","+1,00"
2019,08,26,Patrocínio/MG (Expocaccer),"415,00","+1,22"
2019,08,26,Araguarí/MG (Coocacer),"440,00","+7,32"
2019,08,26,Varginha/MG (Minasul),"410,00","-2,38"
2019,08,26,Lajinha/MG (Coocafé),"400,00","0,00"
2019,08,26,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,08,26,Franca/SP (Cocapec),"420,00","+2,44"
2019,08,26,Maringá/PR (Cocamar),"340,00","+3,03"
2019,08,26,Vitória/ES (BCSP),"395,00","0,00"
2019,08,26,Média Rio Grande do Sul (Clicmercado),"405,00","0,00"
2019,08,26,Oeste da Bahia (AIBA),"385,00","0,00"
2019,08,27,Guaxupé/MG (Cooxupé),"424,00","0,00"
2019,08,27,Poços de Caldas/MG (CaféPoços),"408,00","+0,49"
2019,08,27,Patrocínio/MG (Expocaccer),"410,00","-1,20"
2019,08,27,Araguarí/MG (Coocacer),"430,00","-2,27"
2019,08,27,Varginha/MG (Minasul),"410,00","0,00"
2019,08,27,Lajinha/MG (Coocafé),"400,00","0,00"
2019,08,27,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,08,27,Franca/SP (Cocapec),"420,00","0,00"
2019,08,27,Maringá/PR (Cocamar),"340,00","0,00"
2019,08,27,Vitória/ES (BCSP),"395,00","0,00"
2019,08,27,Média Rio Grande do Sul (Clicmercado),"405,00","0,00"
2019,08,27,Oeste da Bahia (AIBA),"394,00","+2,34"
2019,08,28,Guaxupé/MG (Cooxupé),"431,00","+1,65"
2019,08,28,Poços de Caldas/MG (CaféPoços),"412,00","+0,98"
2019,08,28,Patrocínio/MG (Expocaccer),"415,00","+1,22"
2019,08,28,Araguarí/MG (Coocacer),"430,00","0,00"
2019,08,28,Varginha/MG (Minasul),"420,00","+2,44"
2019,08,28,Lajinha/MG (Coocafé),"400,00","0,00"
2019,08,28,Esp. Sto. do Pinhal/SP (Coopinhal),s/ cotação,-
2019,08,28,Franca/SP (Cocapec),"420,00","0,00"
2019,08,28,Maringá/PR (Cocamar),"330,00","-2,94"
2019,08,28,Vitória/ES (BCSP),"395,00","0,00"
2019,08,28,Média Rio Grande do Sul (Clicmercado),"415,00","+2,47"
2019,08,28,Oeste da Bahia (AIBA),"395,00","+0,25"
